product_id,title,price,link,categories,description,rating,weight,image,stock_status
17954,Corn Barbecue,5.0,https://www.alrifai.com/shop/corn-barbecue/,"All, Corn, Flavored Nuts, Nuts & Kernels, Nuts & Seeds","Rifai Corn salted is a high fiber, low sugar, gluten free, premium roasted corn snack and season with a mild barbecue flavor. Our snack packs an addictive crunch that tastes delicious.
SOLD IN:
Bulk 1kg (35.2 oz) or 500g (17.1 oz)
ALLERGEN NOTICE:
Milk

Weight
N/A",N/A,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Corn-Spanish-Cheese_AH__0459-1.jpg?resize=430%2C430&ssl=1,IN STOCK
17954,Corn Barbecue,10.0,https://www.alrifai.com/shop/corn-barbecue/,"All, Corn, Flavored Nuts, Nuts & Kernels, Nuts & Seeds","Rifai Corn salted is a high fiber, low sugar, gluten free, premium roasted corn snack and season with a mild barbecue flavor. Our snack packs an addictive crunch that tastes delicious.
SOLD IN:
Bulk 1kg (35.2 oz) or 500g (17.1 oz)
ALLERGEN NOTICE:
Milk

Weight
N/A",N/A,1 Kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Corn-Spanish-Cheese_AH__0459-1.jpg?resize=430%2C430&ssl=1,IN STOCK
17955,Corn Cheese,5.0,https://www.alrifai.com/shop/corn-cheese/,"All, Corn, Flavored Nuts, Nuts & Kernels, Nuts & Seeds","Rifai Corn salted is a high fiber, low sugar, gluten free, premium roasted corn snack and season with a mild cheddar flavor. Our snack packs an addictive crunch that tastes delicious.
SOLD IN:
Bulk 1kg (35.2 oz) or 500g (17.1 oz)
ALLERGEN NOTICE:
Milk

Weight
N/A",N/A,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Corn-Spanish-Cheese_AH__0459.jpg?resize=430%2C430&ssl=1,IN STOCK
17955,Corn Cheese,10.0,https://www.alrifai.com/shop/corn-cheese/,"All, Corn, Flavored Nuts, Nuts & Kernels, Nuts & Seeds","Rifai Corn salted is a high fiber, low sugar, gluten free, premium roasted corn snack and season with a mild cheddar flavor. Our snack packs an addictive crunch that tastes delicious.
SOLD IN:
Bulk 1kg (35.2 oz) or 500g (17.1 oz)
ALLERGEN NOTICE:
Milk

Weight
N/A",N/A,1 Kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Corn-Spanish-Cheese_AH__0459.jpg?resize=430%2C430&ssl=1,IN STOCK
17956,Corn Salted,5.0,https://www.alrifai.com/shop/corn-salted/,"All, Corn, Nuts & Kernels, Nuts & Seeds","Rifai Salted Corn are roasted with oil and seasoned with Sea salt. This snack is an all natural corn bits to enjoy with friends or a single serve.
GOOD FOR YOU:
No MSGs (glutamates)
Vegan Friendly
SOLD IN:
Bulk 1kg (35.2 oz) or 500g (17.1 oz)
ALLERGEN NOTICE:
None.

Weight
N/A",5,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Corn-Spanish-Salted_AH__0456.jpg?resize=430%2C430&ssl=1,IN STOCK
17956,Corn Salted,10.0,https://www.alrifai.com/shop/corn-salted/,"All, Corn, Nuts & Kernels, Nuts & Seeds","Rifai Salted Corn are roasted with oil and seasoned with Sea salt. This snack is an all natural corn bits to enjoy with friends or a single serve.
GOOD FOR YOU:
No MSGs (glutamates)
Vegan Friendly
SOLD IN:
Bulk 1kg (35.2 oz) or 500g (17.1 oz)
ALLERGEN NOTICE:
None.

Weight
N/A",5,1 Kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Corn-Spanish-Salted_AH__0456.jpg?resize=430%2C430&ssl=1,IN STOCK
21226,Corn Salted (Gluten Free),1.85,https://www.alrifai.com/shop/corn-salted-gluten-free/,"Corn, Healthy Mixes & Dried Fruits","Rifai Salted Corn are roasted with oil and seasoned with Sea salt. This snack is an all-natural corn bits to enjoy with friends or a single serve.
GOOD FOR YOU:
No MSGs (glutamates)
Low Sugar
Vegan Friendly
SOLD IN:
Plastic Vacuum Tray 150g
ALLERGEN NOTICE:
None.

Weight
0.15 kg",N/A,150g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Corn-Spanish-Cheese_AH__0459.jpg?resize=430%2C430&ssl=1,IN STOCK
17957,Crackers Rice,6.0,https://www.alrifai.com/shop/crackers-rice/,"All, Nuts & Kernels","SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Gluten, soy and sesame seeds.

Weight
N/A",5,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Crackers-Rice_AH__0609.jpg?resize=430%2C430&ssl=1,IN STOCK
17957,Crackers Rice,12.0,https://www.alrifai.com/shop/crackers-rice/,"All, Nuts & Kernels","SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Gluten, soy and sesame seeds.

Weight
N/A",5,1 Kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Crackers-Rice_AH__0609.jpg?resize=430%2C430&ssl=1,IN STOCK
17737,Cranberries 300g,6.0,https://www.alrifai.com/shop/cranberries/,"All, All Fruits, Dried Fruits, Healthy Mixes & Dried Fruits","SOLD IN:
Plastic Tray 300g (0.66lb)
ALLERGEN NOTICE:
Sulfites.

Weight
0.35 kg",N/A,300g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Dry-Cranberries_AH__0766.jpg?resize=430%2C430&ssl=1,IN STOCK
21064,Croissant & Thyme Delight,36.0,https://www.alrifai.com/shop/croissant-thyme-delight/,"All, Gifts, Zaatar","Experience the exquisite fusion of flavors with our
Sweet & Savory Symphony Box
. This delightful assortment features buttery croissants filled with sweet dates and figs, creating a luscious and rich fruity experience. Complementing the pastries are our thyme spread cookies, offering a unique blend of savory herbs and a satisfying crunch. To complete this luxurious selection, enjoy our thyme bread rolls, perfectly baked for a soft, aromatic taste that pairs beautifully with any spread. Perfect for any occasion, this collection promises a harmonious balance of sweet and savory delights, crafted to captivate your senses and elevate your culinary experience.
Ingredients: Dates, figs, blossom water,
eggs
, sugar, salt,
butter
,
milk
,
wheat flour
,
sunflower oil &
thyme.
SOLD IN:
Plastic Box 655g
ALLERGEN NOTICE:
Milk, gluten, eggs, butter.

Weight
1 kg",N/A,655g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2024/07/Rectangle-Box.jpg?resize=430%2C430&ssl=1,IN STOCK
17738,Croissant Date,12.0,https://www.alrifai.com/shop/croissant-date/,All,"A unique take on Lebanese pastry dough, shaped like croissant and filled with date paste.
SOLD IN:
Plastic Box 290g
ALLERGEN NOTICE:
Milk and gluten.

Weight
0.29 kg",5,290g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Date-Fingers_AH__0997.jpg?resize=430%2C430&ssl=1,IN STOCK
17739,Croissant Figs,12.0,https://www.alrifai.com/shop/croissant-figs/,All,"A unique take on Lebanese pastry dough shaped like a croissant and filled with Fig Paste and baked with love.
SOLD IN:
Carton Box 290g
ALLERGEN NOTICE:
Milk and gluten.

Weight
0.3 kg",4.5,290g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Fig-Fingers_AH__0991.jpg?resize=430%2C430&ssl=1,IN STOCK
21607,Crunchy Freeze-Dried Strawberries,11.0,https://www.alrifai.com/shop/crunchy-freeze-dried-strawberries/,Freeze Dried Fruits,"Crunchy Freeze-Dried Strawberries – The Perfect Crispy & Natural Snack
Our
Crunchy Freeze-Dried Strawberries
are bursting with
natural sweetness and crisp texture
, making them the perfect guilt-free snack. Made from
100% fresh strawberries
, they undergo a gentle freeze-drying process that locks in their
vibrant flavor, natural color, and essential nutrients
while delivering an irresistible crunch.
Unlike traditional dried fruit, these strawberries retain their
light, airy texture
while offering the
same delicious taste
. Plus, since they contain
no artificial ingredients, preservatives, or added sugars
, you can enjoy them with confidence. Whether you need a quick snack or a fun topping, they are a great addition to your pantry.
Why You’ll Love Our Crunchy Freeze-Dried Strawberries
✔
100% Natural Goodness
– No added sugar, no preservatives—just real fruit.
✔
Light & Crispy
– Freeze-dried to perfection for a crunchy bite packed with flavor.
✔
Nutrient-Rich
– A great source of vitamins, fiber, and antioxidants.
✔
Versatile & Delicious
– Perfect as a snack, mixed into cereals, or sprinkled over yogurt and desserts.
Not only are they convenient, but they are also a
smart choice
for those seeking a nutritious snack. In addition, their
long shelf life
makes them ideal for travel, lunchboxes, and on-the-go munching.
Product Details
Sold In:
Vacuum Tray
Net Weight:
40g
Whether you’re craving a
healthy snack
or a
flavorful topping
, our
Dried Strawberries
are the ultimate treat!
Order Now & Savor the Crunch!
So why wait? Get your
Crunchy Freeze-Dried Strawberries
today and enjoy the
perfect balance of crispness and natural sweetness
. Stock up now and bring a burst of fruity goodness to your daily routine!

Weight
0.1 kg",N/A,40g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2025/03/Freezedriedstawberries_2f7e829e-caa1-404a-b735-d9a4cacdee6c-scaled.jpg?resize=430%2C430&ssl=1,IN STOCK
17740,Dark Choco Nuts,29.0,https://www.alrifai.com/shop/dark-choco-nuts/,"All, Chocolate, Confectionery, Gifts","When pistachios meet chocolate. It is time to indulge yourself into this flavorful dark chocolate pistachio and walnut praline.
Weight:
500g – 17.6 Oz.
Allergen:
Nuts, milk, Soy.

Weight
0.7 kg",N/A,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Chocolate-Sensation_AH__1062.jpg?resize=430%2C430&ssl=1,IN STOCK
17959,Dark Chocolate Almonds,29.0,https://www.alrifai.com/shop/dark-chocolate-almonds/,"All, Almonds, Chocolate, Confectionery, Gifts","Young & freshly roasted almond brittles coated with 70% cocoa dark chocolate. Less is more with our simple two components take on a classic treat. To share with friends or as a gift. Say it with a box of dark chocolate almonds.
SOLD IN:
Cardboard Box 500g (1.1lb)

Weight
N/A",5,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Rocher-Almond-Dark_AH__1054.jpg?resize=430%2C430&ssl=1,IN STOCK
17959,Dark Chocolate Almonds,31.0,https://www.alrifai.com/shop/dark-chocolate-almonds/,"All, Almonds, Chocolate, Confectionery, Gifts","Young & freshly roasted almond brittles coated with 70% cocoa dark chocolate. Less is more with our simple two components take on a classic treat. To share with friends or as a gift. Say it with a box of dark chocolate almonds.
SOLD IN:
Cardboard Box 500g (1.1lb)

Weight
N/A",5,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Rocher-Almond-Dark_AH__1054.jpg?resize=430%2C430&ssl=1,IN STOCK
17741,Dark Chocolate Dessert 250g,6.0,https://www.alrifai.com/shop/dark-chocolate-dessert-250g/,"All, Confectionery","Dark Chocolate Bar for cooking, metling or even enjoy with your friends.
SOLD:
Bar 250g
ALLERGEN NOTICE:
Milk and Soy

Weight
0.25 kg",N/A,250g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/SouchetDarkChocolateBar100g_AH__1156.jpg?resize=430%2C430&ssl=1,IN STOCK
17961,Dark Chocolate Hazelnut,29.0,https://www.alrifai.com/shop/dark-chocolate-hazelnut/,"All, Chocolate, Confectionery, Gifts","Young & freshly roasted whole hazelnuts covered with 70% cocoa dark chocolate. Less is more with our simple two components take on a classic treat. To share with friends or as a gift.
SOLD IN:
Cardboard Box 500g (1.1lb)

Weight
N/A",5,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Rocher-Hazelnut-Dark_AH__1059.jpg?resize=430%2C430&ssl=1,IN STOCK
17961,Dark Chocolate Hazelnut,31.0,https://www.alrifai.com/shop/dark-chocolate-hazelnut/,"All, Chocolate, Confectionery, Gifts","Young & freshly roasted whole hazelnuts covered with 70% cocoa dark chocolate. Less is more with our simple two components take on a classic treat. To share with friends or as a gift.
SOLD IN:
Cardboard Box 500g (1.1lb)

Weight
N/A",5,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Rocher-Hazelnut-Dark_AH__1059.jpg?resize=430%2C430&ssl=1,IN STOCK
17742,Dark Chocolate Hazelnut Bar 100g,6.0,https://www.alrifai.com/shop/dark-chocolate-hazelnut-bar-100g/,"All, Confectionery","Slow roasted whole hazelnuts unsalted and covered with dark chocolate and vanilla.
SOLD:
Bar 100g.
ALLERGEN NOTICE:
Nuts, milk and soy

Weight
0.12 kg",N/A,100g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/SouchetDarkChocolateBarHazelnut100g_AH__1157.jpg?resize=430%2C430&ssl=1,IN STOCK
21632,Dark Kunafa Chocolate Bar,11.0,https://www.alrifai.com/shop/dark-kunafa-chocolate-bar/,"All, Chocolate","#Rifai’s bold take on a Dubai favorite, now in dark chocolate.
Crafted with premium dark chocolate and our signature pistachios, the Dark Kunafa Bar is where intensity meets indulgence.
This sophisticated creation blends the crisp texture of golden kunafa strands with the deep, velvety richness of dark chocolate and the earthy crunch of roasted pistachios. A refined twist on the beloved Middle Eastern dessert, it’s a luxurious experience for true chocolate lovers, perfect for gifting or savoring slowly.
Weight: 190g

Weight
0.19 kg",N/A,190g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2025/04/Kunafa-Bar-dark-chocolate.png?resize=430%2C430&ssl=1,SOLD OUT
17966,Dates Filled With Almonds,15.0,https://www.alrifai.com/shop/dates-filled-with-almonds/,"All, All Fruits, Dates","SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts.

Weight
N/A",5,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Dates-Filled-With-Almonds_AH__0859.jpg?resize=430%2C430&ssl=1,IN STOCK
17966,Dates Filled With Almonds,30.0,https://www.alrifai.com/shop/dates-filled-with-almonds/,"All, All Fruits, Dates","SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts.

Weight
N/A",5,1 Kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Dates-Filled-With-Almonds_AH__0859.jpg?resize=430%2C430&ssl=1,IN STOCK
17967,Dates Filled With Hazelnuts,15.0,https://www.alrifai.com/shop/dates-filled-with-hazelnuts/,"All, All Fruits, Dates","Premium hand picked jumbo dates dried, pitted and filled with grilled hazelnuts without salt. A nutty sweet treat.
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts.

Weight
N/A",5,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Dates-Filled-With-Hazelnuts_AH__0854.jpg?resize=430%2C430&ssl=1,IN STOCK
17967,Dates Filled With Hazelnuts,30.0,https://www.alrifai.com/shop/dates-filled-with-hazelnuts/,"All, All Fruits, Dates","Premium hand picked jumbo dates dried, pitted and filled with grilled hazelnuts without salt. A nutty sweet treat.
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts.

Weight
N/A",5,1kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Dates-Filled-With-Hazelnuts_AH__0854.jpg?resize=430%2C430&ssl=1,IN STOCK
20111,Dates filled with Nuts,14.0,https://www.alrifai.com/shop/summer-dates-small/,"All, All Fruits, Dates, Gifts","A gift set of delectable traditional confectionaries. We have selected for this box a combination of the following items:
Dates filled with Mandarin
Dates filled with Almonds
Dates filled with Walnuts
Dates filled with Hazelnuts
NET WEIGHT:
450g

Weight
0.6 kg",N/A,450g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2023/06/Stuffed-Dates-Box-Individually-Wrapped-2-scaled.jpg?resize=430%2C430&ssl=1,IN STOCK
17968,Dates Filled with Pistachios & Mandarin,15.0,https://www.alrifai.com/shop/dates-filled-with-pistachios-mandarin/,"All, All Fruits, Dates","Premium hand picked jumbo dates pitted and sliced and filled with a paste of mandarin and diced pistachios.
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts.

Weight
N/A",N/A,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Dates-Filled-with-Pistachios-Mandarin_AH__0862.jpg?resize=430%2C430&ssl=1,IN STOCK
17968,Dates Filled with Pistachios & Mandarin,30.0,https://www.alrifai.com/shop/dates-filled-with-pistachios-mandarin/,"All, All Fruits, Dates","Premium hand picked jumbo dates pitted and sliced and filled with a paste of mandarin and diced pistachios.
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts.

Weight
N/A",N/A,1Kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Dates-Filled-with-Pistachios-Mandarin_AH__0862.jpg?resize=430%2C430&ssl=1,IN STOCK
17746,Dates Khoudary,4.5,https://www.alrifai.com/shop/dates-khoudary/,"All, All Fruits, Dates","Al-Khudari is characterized by its quality, nutritional value, large size, and abundant production. The production of the palm tree is about 350 kilos. Al-Khudari is characterized by its long-term survival, heat resistance, and black color, which does not change with time. It is also suitable for diabetics due to its low sugar content.
SOLD IN:
Tray 500g
ALLERGEN NOTICE:
None

Weight
0.5 kg",N/A,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Dates-Khoudary-Extra_AH__0927-scaled.jpg?resize=430%2C430&ssl=1,IN STOCK
17837,Dates stuffed with nuts,30.0,https://www.alrifai.com/shop/summer-dates/,"All, All Fruits, Dates, Gifts","A gift set of delectable traditional confectionaries. We have selected for this box a combination of the following items:
Dates filled with Mandarin
Dates filled with Almonds
Dates filled with Walnuts
Dates filled with Hazelnuts
NET WEIGHT:
640g

Weight
0.8 kg",5,640g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/DateswithnutsAssortment_AH__1008.jpg?resize=430%2C430&ssl=1,IN STOCK
19338,Dates Stuffed with Nuts,43.0,https://www.alrifai.com/shop/dates-stuffed-with-nuts/,"All, All Fruits, Dates, Gifts","A gift set of delectable traditional confectionaries. We have selected for this box a combination of the following items:
Dates filled with Pistachios & Caramel
Dates filled with Cashews & Grenadine
Dates filled with Walnuts & Moghli
NET WEIGHT:
1035g

Weight
1.35 kg",5,1035g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2023/02/Dates-with-Nuts-Assortments-2-scaled.jpg?resize=430%2C430&ssl=1,IN STOCK
20202,Decaf Capsule,3.75,https://www.alrifai.com/shop/decaf-capsule/,"All, Coffee, Coffee Capsules","Rifai long roasted decaffeinated fruity coffee capsules
Contents:
10 Aluminum capsules with roasted & ground coffee.
Sold in:
10 pcs Pack & 100 pcs Pack

Weight
0.1 kg
Sold In
10 pcs Pack, 100 pcs Pack

Original prices: 3.75, 28.0",5,0.1 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2023/07/Rifai-Cafe-Decaf-.jpg?resize=430%2C430&ssl=1,IN STOCK
17973,Dragée Almond,6.0,https://www.alrifai.com/shop/dragee-almond/,"All, Almonds, Nuts Dragées","Rifai fresh almonds with vanillin sugar coated with a smooth layer of white crystalized texture. Used for celebrations or special events such a baby showers or weddings.
Sold In:
Gift Box 140g.

Weight
0.17 kg",N/A,140g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Drage-Almond-White_AH__1083.jpg?resize=430%2C430&ssl=1,IN STOCK
18025,Dragée Hazelnut Milk,7.0,https://www.alrifai.com/shop/milk-chocolate-hazelnuts-3/,"All, Chocolate, Hazelnuts, Nuts Dragées","Bite into a classic. A freshly roasted Hazelnut covered in a thick layer of Milk Chocolate. We use only the finest of hazelnuts slow roasted to let the full nutty flavor develops.
GOOD FOR YOU:
No MSGs (glutamates)
Dry Roasted with no fats or oil added in the process
Vegan Friendly
SOLD IN:
Box 125g
ALLERGEN NOTICE:
Nuts, Milk.

Weight
0.16 kg",N/A,125g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Dragee-Hazelnut-Milk_AH__1075.jpg?resize=430%2C430&ssl=1,IN STOCK
17900,Dragées Almond Dark,8.0,https://www.alrifai.com/shop/milk-chocolate-almonds/,Almonds,"Bite into a classic. A freshly roasted Almond covered in a thick layer of Milk Chocolate. We use only the finest of Almonds slow roasted to let the full nutty flavor develops.
GOOD FOR YOU:
Dry Roasted with no fats or oil added in the process
SOLD IN:
Box 140g
ALLERGEN NOTICE:
Nuts, Milk, Soy.

Weight
0.15 kg
Size
250g – 8.8 Oz, 500g (1.1lb)",5,140g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Dragee-Almond-Dark_AH__1078.jpg?resize=430%2C430&ssl=1,IN STOCK
18023,Dragées Almond Milk,8.0,https://www.alrifai.com/shop/milk-chocolate-almonds-3/,"All, Almonds, Chocolate, Nuts Dragées","Bite into a classic. A freshly roasted Almond covered in a thick layer of Milk Chocolate. We use only the finest of Almonds slow roasted to let the full nutty flavor develops.
GOOD FOR YOU:
Dry Roasted with no fats or oil added in the process
SOLD IN:
Box 125g
ALLERGEN NOTICE:
Nuts, Milk, Soy.

Weight
0.16 kg",N/A,125g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Dragee-Almond-Milk_AH__1076.jpg?resize=430%2C430&ssl=1,IN STOCK
17962,Dragées Hazelnut Dark,7.0,https://www.alrifai.com/shop/dark-chocolate-hazelnuts-2/,"All, Hazelnuts, Nuts Dragées","Bite into a classic. A freshly roasted Hazelnut covered in a thick layer of Milk Chocolate. We use only the finest of hazelnuts slow roasted to let the full nutty flavor develops.
GOOD FOR YOU:
Dry Roasted with no fats or oil added in the process
SOLD IN:
Box 125g
ALLERGEN NOTICE:
Nuts, Milk, Soy.

Weight
0.15 kg",N/A,125g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Dragee-Hazelnut-Dark_AH__1074.jpg?resize=430%2C430&ssl=1,IN STOCK
17963,Dragées Raisins Dark,7.0,https://www.alrifai.com/shop/dark-chocolate-raisins/,"All, All Fruits, Chocolate, Dried Fruits, Healthy Mixes & Dried Fruits","Our signature dried raisins covered in a thin layer of dark chocolate. We use only the finest of raisins and creamy chocolates to let the full flavor develops.
SOLD IN:
Box 160g
ALLERGEN NOTICE:
Milk, Soy.

Weight
0.17 kg",5,160g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Dragee-Raisins-Dark_AH__1072.jpg?resize=430%2C430&ssl=1,IN STOCK
18026,Dragées Raisins Milk,7.0,https://www.alrifai.com/shop/milk-chocolate-raisins/,"All, All Fruits, Chocolate, Dried Fruits, Healthy Mixes & Dried Fruits","Our signature dried raisins covered in a thin layer of milk chocolate. We use only the finest of raisins and creamy chocolates to let the full flavor develops.
SOLD IN:
Box 160
ALLERGEN NOTICE:
Milk, Soy.

Weight
0.16 kg",0,0.16 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Dragee-Raisins-Milk_AH__1073.jpg?resize=430%2C430&ssl=1,IN STOCK
19512,Dried Figs & Walnuts,11.0,https://www.alrifai.com/shop/dried-figs-walnuts/,"All, Dried Fruits","Premium Figs with the skin on dried in open air and stuffed with walnuts. Super Snack!
SOLD IN:
Carton Box 680g.
ALLERGEN NOTICE:
Sulfites, nuts.

Weight
0.65 kg",N/A,680g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2023/03/Dried-Figs-Walnuts-scaled.jpg?resize=430%2C430&ssl=1,IN STOCK
19514,Dried Fruits Selection,11.0,https://www.alrifai.com/shop/dried-fruits-selection/,"All, Dried Fruits","A selection of stuffed walnut with figs, apricot with almonds and our premium mix between them.
GOOD FOR YOU:
No taste enhancers
SOLD IN:
Carton Box 440g.
ALLERGEN NOTICE:
Sulfites, nuts.

Weight
0.45 kg",N/A,440g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2023/03/Dried-Fruits-selection-with-raw-nuts-scaled.jpg?resize=430%2C430&ssl=1,IN STOCK
20538,Duo Assortment,50.0,https://www.alrifai.com/shop/duo-assortment/,Holiday Selection,"Unwrap the goodness of nature with our Twin Bowls Fruit Fusion. This box brings together the sweet embrace of Medjool dates, the chewy delight of dried apricots, the tangy burst of dried cranberries, and the velvety texture of dried figs. Elevate your snacking experience with our exclusive Premium Mix, nestled in two small bowls, combining nuts and seeds for a crunchy twist. Twin Bowls Fruit Fusion invites you to savor the simplicity and variety of nature’s bounty in every bite.
Sold In:
Bowls 1kg
ALLERGEN NOTICE:
Nuts.

Weight
1 kg",N/A,1kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2023/12/Z68B9126-scaled.jpg?resize=430%2C430&ssl=1,IN STOCK
21643,Easter Egg Chocolates 250g,13.0,https://www.alrifai.com/shop/easter-egg-chocolates-250g/,"All, Chocolate","Easter Chocolate Egg Assortment – 250g Salophen Bag
Bring a touch of Easter magic with this charming 250g salophen bag filled with a festive assortment of chocolate eggs. Perfect for small gifts, party favors, or personal treats, each egg is wrapped in elegant foil to match its delicious flavor:
Gold
– Hazelnut Milk Chocolate
Silver
– Plain Dark Chocolate
Purple
– Cheesecake
Bronze
– Nutella Milk Chocolate
Orange
– Salted Caramel Dark Chocolate
Light Blue
– Dark Chocolate Almond
A joyful mix of premium flavors, beautifully presented and ideal for Easter baskets or as a sweet surprise on its own. Lightweight, travel-friendly, and available for international shipping.
Packaging:
Clear Salophen Bag – 250g
Allergen Notice:
May contain nuts, milk, gluten & soy.
Shipping:
Available for international delivery.

Weight
0.3 kg",N/A,0.3 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2025/04/EasterEggsChocolateBag.jpg?resize=430%2C430&ssl=1,IN STOCK
19572,Easter Egg Chocolates 600g,31.0,https://www.alrifai.com/shop/easter-egg-chocolates-600g/,"All, Chocolate, Confectionery, Gifts, Hazelnuts","Easter Chocolate Egg Assortment – Gift Box
Celebrate Easter with a luxurious selection of chocolate eggs, perfect for gifting, sharing, or indulging in your own seasonal treat. This beautifully wrapped 600g (21.2 oz) carton box features a decadent variety of handcrafted eggs in six irresistible flavors:
Gold
– Hazelnut Milk Chocolate
Silver
– Plain Dark Chocolate
Purple
– Cheesecake
Bronze
– Nutella Milk Chocolate
Orange
– Salted Caramel Dark Chocolate
Light Blue
– Dark Chocolate Almond
Each egg is individually wrapped in elegant foil, with colors matching their unique flavor — making every bite a delightful surprise. Whether tucked into an Easter basket, gifted to a loved one, or sent abroad, this premium assortment brings festive joy in every bite.
Packaging:
Wrapped Carton Box – 600g (21.2 oz)
ALLERGEN NOTICE:
May contain nuts, milk, gluten & soy.
Shipping:
Available for international delivery.

Weight
0.6 kg",N/A,0.6 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2023/04/Easter-Eggs-Chocolate-Box-scaled.jpg?resize=430%2C430&ssl=1,IN STOCK
17975,Exotic Fruit Mix,4.5,https://www.alrifai.com/shop/exotic-fruit-mix-black-edition/,"All, Healthy Mixes & Dried Fruits, Jars","A heavenly treat for exotic fruit lovers.  We combine Kiwi, Bananas, Roasted Coconut Shaves, Papaya, coconut Cubes and Pomelos!
SOLD IN:
Hybrid Can Jar 170g (0.37lb)
ALLERGEN NOTICE:
Nuts.

Weight
0.17 kg",N/A,170g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Jar-Exotic-Mix_AH__1134-1.jpg?resize=430%2C430&ssl=1,IN STOCK
17755,Figs Baglama 315g,8.0,https://www.alrifai.com/shop/figs-baglama/,"All, All Fruits, Dried Fruits, Healthy Mixes & Dried Fruits","Premium Figs with the skin on dried in open air.
SOLD IN:
Vacuum Plastic Tray 315g (0.69lb)
ALLERGEN NOTICE:
Sulfites.

Weight
0.35 kg",5,315g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Dried-Figs-Baglama_AH__0770.jpg?resize=430%2C430&ssl=1,IN STOCK
